,1,Date,UTC,SCLK,L_s,Solar_dist,Orb_num,Gqual,Solar_lat,Solar_lon,Solar_zen,LTST,Profile_lat,Profile_lon,Profile_rad,Profile_alt,Limb_ang,Are_rad,Surf_lat,Surf_lon,Surf_rad,T_surf,T_surf_err,T_near_surf,T_near_surf_err,Dust_column,Dust_column_err,H2Ovap_column,H2Ovap_column_err,H2Oice_column,H2Oice_column_err,CO2ice_column,CO2ice_column_err,p_surf,p_surf_err,p_ret_alt,p_ret,p_ret_err,Rqual,P_qual,T_qual,Dust_qual,H2Ovap_qual,H2Oice_qual,CO2ice_qual,surf_qual,Obs_qual,Ref_SCLK_0,Ref_SCLK_1,Ref_SCLK_2,Ref_SCLK_3,Ref_SCLK_4,Ref_SCLK_5,Ref_SCLK_6,Ref_SCLK_7,Ref_SCLK_8,Ref_SCLK_9,Ref_Date_0,Ref_UTC_0,Ref_Date_1,Ref_UTC_1,Ref_Date_2,Ref_UTC_2,Ref_Date_3,Ref_UTC_3,Ref_Date_4,Ref_UTC_4,Ref_Date_5,Ref_UTC_5,Ref_Date_6,Ref_UTC_6,Ref_Date_7,Ref_UTC_7,Ref_Date_8,Ref_UTC_8,Ref_Date_9,Ref_UTC_9,Profile_identifier,1,Pres,T,T_err,Dust,Dust_err,H2Ovap,H2Ovap_err,H2Oice,H2Oice_err,CO2ice,CO2ice_err,Alt,Lat,Lon,Profile_identifier,level
878,0,01-Dec-2019,09:32:43.703,1259660015.022,114.45528,242436485.503,62563,0,22.799,-149.39159,51.6824,0.636582,2.6516,-100.22219,3436.576,34.956,0.369,3397.100,1.962,-100.29598,3401.757,,,,,,,,,,,,,,,,,,0,9,2,4,9,4,9,9,10,1259660010.926,1259660012.974,1259660015.022,1259660017.070,1259660019.118,1259660195.245,1259660193.197,,,,01-Dec-2019,09:32:39.605,01-Dec-2019,09:32:41.656,01-Dec-2019,09:32:43.703,01-Dec-2019,09:32:45.750,01-Dec-2019,09:32:47.801,01-Dec-2019,09:35:43.926,01-Dec-2019,09:35:41.879,,,,,,,191201080000_139,0,50.072,179.544,0.653,0.0056275,0.0010803,,,0.0083219,0.00048111,,,18.237,3.431,-100.31,191201080000_139,29
879,0,01-Dec-2019,09:33:14.422,1259660045.742,114.45544,242436438.87,62563,0,22.799,-149.51619,50.808,0.636288,4.39119,-100.45238,3435.046,33.626,0.3678,3397.040,4.42609,-100.60789,3401.545,,,,,,,,,,,,,,,,,,0,9,2,4,9,4,9,9,10,1259660041.646,1259660043.694,1259660045.742,1259660047.790,1259660049.838,1259660225.965,1259660254.637,,,,01-Dec-2019,09:33:10.324,01-Dec-2019,09:33:12.375,01-Dec-2019,09:33:14.422,01-Dec-2019,09:33:16.469,01-Dec-2019,09:33:18.520,01-Dec-2019,09:36:14.645,01-Dec-2019,09:36:43.316,,,,,,,191201080000_140,0,50.072,178.167,1.204,0.0045761,0.0014512,,,0.0079444,0.00091581,,,19.191,5.086,-100.531,191201080000_140,29
880,0,01-Dec-2019,09:34:26.102,1259660117.422,114.45583,242436326.997,62563,0,22.799,-149.80678,49.00541,0.635662,8.23118,-100.96838,3436.286,35.706,0.3674,3396.800,8.57349,-101.13599,3400.716,,,,,,,,,,,,,,,,,,0,9,4,5,9,4,9,9,10,1259660113.326,1259660115.374,1259660117.422,1259660119.470,1259660121.518,1259660316.076,1259660318.124,,,,01-Dec-2019,09:34:22.008,01-Dec-2019,09:34:24.055,01-Dec-2019,09:34:26.102,01-Dec-2019,09:34:28.148,01-Dec-2019,09:34:30.199,01-Dec-2019,09:37:44.758,01-Dec-2019,09:37:46.805,,,,,,,191201080000_141,0,50.072,,,,,,,,,,,20.07,9.02,-101.062,191201080000_141,29
881,0,01-Dec-2019,09:34:56.820,1259660148.141,114.45599,242436278.833,62563,0,22.799,-149.9314,48.24,0.635357,9.97337,-101.20277,3434.655,34.415,0.3638,3396.700,10.25499,-101.35199,3400.389,,,,,,,,,,,,,,,,,,0,9,2,4,9,4,9,9,10,1259660144.045,1259660146.093,1259660148.141,1259660150.189,1259660152.237,1259660346.796,1259660348.844,,,,01-Dec-2019,09:34:52.727,01-Dec-2019,09:34:54.773,01-Dec-2019,09:34:56.820,01-Dec-2019,09:34:58.871,01-Dec-2019,09:35:00.918,01-Dec-2019,09:38:15.477,01-Dec-2019,09:38:17.523,,,,,,,191201080000_142,0,50.072,,,,,,,,,,,21.343,10.664,-101.286,191201080000_142,29
882,0,01-Dec-2019,09:35:27.543,1259660178.861,114.45615,242436232.199,62563,0,22.799,-150.056,47.5582,0.635084,11.61956,-101.42578,3435.147,33.967,0.3648,3396.600,11.936,-101.56799,3401.043,,,,,,,,,,,,,,,,,,0,9,2,4,9,4,9,9,10,1259660174.765,1259660176.813,1259660178.861,1259660180.909,1259660182.957,1259660377.516,1259660379.564,,,,01-Dec-2019,09:35:23.445,01-Dec-2019,09:35:25.492,01-Dec-2019,09:35:27.543,01-Dec-2019,09:35:29.590,01-Dec-2019,09:35:31.637,01-Dec-2019,09:38:46.195,01-Dec-2019,09:38:48.242,,,,,,,191201080000_143,0,50.072,183.264,1.896,0.0030393,0.00041551,,,0.0081705,0.00021003,,,19.118,12.417,-101.523,191201080000_143,29
883,0,01-Dec-2019,09:35:58.262,1259660209.581,114.45632,242436184.034,62563,0,22.799,-150.18059,46.9138,0.634807,13.26315,-101.64997,3435.684,33.664,0.365,3396.360,13.55849,-101.77949,3402.167,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259660205.485,1259660207.533,1259660209.581,1259660211.629,1259660213.677,1259660408.236,1259660410.284,,,,01-Dec-2019,09:35:54.164,01-Dec-2019,09:35:56.215,01-Dec-2019,09:35:58.262,01-Dec-2019,09:36:00.309,01-Dec-2019,09:36:02.355,01-Dec-2019,09:39:16.914,01-Dec-2019,09:39:18.965,,,,,,,191201080000_144,0,50.072,178.124,7.666,,,,,,,,,15.742,14.199,-101.767,191201080000_144,29
884,0,01-Dec-2019,09:36:28.980,1259660240.301,114.45648,242436135.87,62563,0,22.799,-150.30519,46.2636,0.634492,15.01454,-101.88797,3433.796,32.676,0.3668,3395.980,15.23999,-101.99748,3401.953,,,,,,,,,0.1131,0.0192,,,,,,,,0,9,2,4,9,0,9,9,10,1259660236.205,1259660238.253,1259660240.301,1259660242.349,1259660244.397,1259660438.956,1259660441.003,,,,01-Dec-2019,09:36:24.887,01-Dec-2019,09:36:26.934,01-Dec-2019,09:36:28.980,01-Dec-2019,09:36:31.027,01-Dec-2019,09:36:33.078,01-Dec-2019,09:39:47.637,01-Dec-2019,09:39:49.684,,,,,,,191201080000_145,0,50.072,174.653,2.929,0.0079656,0.0046101,,,0.0053318,0.0042701,,,15.985,15.88,-101.998,191201080000_145,29
885,0,01-Dec-2019,09:36:59.699,1259660271.021,114.45665,242436087.705,62563,0,22.799,-150.42958,45.6984,0.634207,16.65934,-102.11497,3434.29,35.05,0.3666,3395.620,16.867,-102.21099,3400.326,,,,,,,,,,,,,,,,,,0,9,2,4,9,4,9,9,10,1259660266.925,1259660268.973,1259660271.021,1259660273.069,1259660275.117,1259660469.675,1259660471.723,,,,01-Dec-2019,09:36:55.605,01-Dec-2019,09:36:57.652,01-Dec-2019,09:36:59.699,01-Dec-2019,09:37:01.750,01-Dec-2019,09:37:03.797,01-Dec-2019,09:40:18.355,01-Dec-2019,09:40:20.402,,,,,,,191201080000_146,0,50.072,176.257,2.775,0.0084224,0.0039455,,,0.011955,0.0035015,,,16.497,17.61,-102.238,191201080000_146,29
886,0,01-Dec-2019,09:37:30.422,1259660301.740,114.45681,242436041.07,62563,0,22.799,-150.55438,45.1754,0.633921,18.30593,-102.34277,3434.742,36.782,0.3678,3395.240,18.5495,-102.434,3398.412,,,,,,,,,,,,,,,,,,0,9,4,5,9,4,9,9,10,1259660297.644,1259660299.692,1259660301.740,1259660303.788,1259660305.836,1259660500.395,1259660502.443,,,,01-Dec-2019,09:37:26.324,01-Dec-2019,09:37:28.371,01-Dec-2019,09:37:30.422,01-Dec-2019,09:37:32.469,01-Dec-2019,09:37:34.516,01-Dec-2019,09:40:49.074,01-Dec-2019,09:40:51.121,,,,,,,191201080000_147,0,50.072,,,,,,,,,,,16.525,19.371,-102.484,191201080000_147,29
887,0,01-Dec-2019,09:38:01.141,1259660332.460,114.45697,242435992.905,62563,0,22.799,-150.679,44.6604,0.633585,20.04593,-102.58857,3433.051,35.971,0.3666,3394.880,20.23199,-102.65899,3397.425,,,,,,,,,,,,,,,,,,0,9,2,5,9,4,9,9,10,1259660328.364,1259660330.412,1259660332.460,1259660334.508,1259660336.556,1259660531.115,1259660533.163,,,,01-Dec-2019,09:37:57.047,01-Dec-2019,09:37:59.094,01-Dec-2019,09:38:01.141,01-Dec-2019,09:38:03.188,01-Dec-2019,09:38:05.238,01-Dec-2019,09:41:19.797,01-Dec-2019,09:41:21.844,,,,,,,191201080000_148,0,50.072,181.729,1.129,0.00084349,0.001878,,,0.006629,7.4808e-05,,,21.767,20.866,-102.7,191201080000_148,29
888,0,01-Dec-2019,09:38:31.859,1259660363.180,114.45714,242435944.74,62563,0,22.799,-150.80359,44.2264,0.633283,21.69072,-102.82155,3433.526,36.966,0.3674,3394.480,21.85899,-102.87799,3396.782,256.047,1.3,,,,,,,,,,,,,,,,0,9,1,4,9,4,9,3,10,1259660359.084,1259660361.132,1259660363.180,1259660365.228,1259660367.276,1259660561.835,1259660563.883,,,,01-Dec-2019,09:38:27.766,01-Dec-2019,09:38:29.812,01-Dec-2019,09:38:31.859,01-Dec-2019,09:38:33.906,01-Dec-2019,09:38:35.957,01-Dec-2019,09:41:50.516,01-Dec-2019,09:41:52.562,,,,,,,191201080000_149,0,50.072,181.675,0.815,0.001801,0.00053161,,,0.0060586,0.00046668,,,21.241,22.595,-102.947,191201080000_149,29
889,0,01-Dec-2019,09:39:02.578,1259660393.900,114.4573,242435898.105,62563,0,22.799,-150.92799,43.8094,0.632935,23.4341,-103.07156,3431.739,35.679,0.3686,3394.120,23.53999,-103.10599,3396.302,259.035,0.033,217.067,1.065,0.0722,0.0028,,,0.0151,0.001,,,501.4836,45.0796,20.0,76.8053,0.5893,0,0,0,1,9,1,9,2,10,1259660389.804,1259660391.852,1259660393.900,1259660395.948,1259660397.996,1259660592.555,1259660594.603,,,,01-Dec-2019,09:38:58.484,01-Dec-2019,09:39:00.531,01-Dec-2019,09:39:02.578,01-Dec-2019,09:39:04.629,01-Dec-2019,09:39:06.676,01-Dec-2019,09:42:21.234,01-Dec-2019,09:42:23.281,,,,,,,191201080000_150,0,50.072,174.803,0.991,8.801e-06,1.5864e-05,,,5.9584e-05,5.3681e-05,,,23.961,24.175,-103.177,191201080000_150,29
890,0,01-Dec-2019,09:39:33.297,1259660424.620,114.45746,242435849.939,62563,0,22.799,-151.05258,43.4706,0.632617,25.0787,-103.31036,3432.186,36.606,0.3694,3393.680,25.16749,-103.33049,3395.858,263.652,0.059,218.733,0.274,0.0838,0.0101,,,0.0162,0.001,,,430.52,38.4405,20.0,65.9246,0.5459,0,0,0,1,9,1,9,2,10,1259660420.524,1259660422.572,1259660424.620,1259660426.668,1259660428.716,1259660623.274,1259660625.322,,,,01-Dec-2019,09:39:29.203,01-Dec-2019,09:39:31.254,01-Dec-2019,09:39:33.301,01-Dec-2019,09:39:35.348,01-Dec-2019,09:39:37.395,01-Dec-2019,09:42:51.953,01-Dec-2019,09:42:54.004,,,,,,,191201080000_151,0,50.072,182.549,0.119,3.0917e-05,6.5876e-06,,,0.00014085,3.0195e-05,,,22.652,25.926,-103.434,191201080000_151,29
891,0,01-Dec-2019,09:40:04.020,1259660455.339,114.45763,242435801.774,62563,0,22.799,-151.1774,43.179,0.632288,26.7213,-103.55357,3432.682,37.762,0.368,3393.280,26.84799,-103.56499,3395.064,256.841,0.308,228.86,0.878,,,,,0.0475,0.0146,,,,,19.0,70.9729,0.7052,0,0,0,5,9,1,9,2,10,1259660451.243,1259660453.291,1259660455.339,1259660457.387,1259660459.435,1259660653.994,1259660656.042,,,,01-Dec-2019,09:39:59.926,01-Dec-2019,09:40:01.973,01-Dec-2019,09:40:04.020,01-Dec-2019,09:40:06.066,01-Dec-2019,09:40:08.117,01-Dec-2019,09:43:22.676,01-Dec-2019,09:43:24.723,,,,,,,191201080000_152,0,50.072,185.232,0.194,0.00010718,6.172e-06,,,0.00051618,5.8931e-05,,,22.431,27.644,-103.692,191201080000_152,29
892,0,01-Dec-2019,09:40:34.742,1259660486.059,114.4578,242435753.608,62563,0,22.799,-151.3018,42.9186,0.631912,28.46528,-103.81335,3430.84,36.36,0.3698,3392.820,28.47349,-103.79548,3394.768,263.873,0.038,218.695,0.507,0.0203,0.001,,,0.0413,0.001,,,437.6665,,,,,0,9,0,1,9,1,9,2,10,1259660481.963,1259660484.011,1259660486.059,1259660488.107,1259660490.155,1259660684.714,1259660686.762,,,,01-Dec-2019,09:40:30.645,01-Dec-2019,09:40:32.691,01-Dec-2019,09:40:34.738,01-Dec-2019,09:40:36.789,01-Dec-2019,09:40:38.836,01-Dec-2019,09:43:53.395,01-Dec-2019,09:43:55.441,,,,,,,191201080000_153,0,50.072,180.77,1.064,0.00032298,3.839e-06,,,0.00042468,5.8746e-05,,,22.837,29.312,-103.944,191201080000_153,29
893,0,01-Dec-2019,09:41:05.461,1259660516.779,114.45796,242435706.972,62563,0,22.798,-151.42639,42.7304,0.631564,30.10648,-104.06335,3431.343,37.343,0.3694,3392.360,29.68627,-103.96806,3394.379,264.311,0.038,221.18,0.219,0.0218,0.001,,,0.0373,0.001,,,434.8681,,,,,0,9,0,1,9,1,9,2,10,1259660512.683,1259660514.731,1259660516.779,1259660518.827,1259660520.875,1259660752.298,1259660686.762,,,,01-Dec-2019,09:41:01.363,01-Dec-2019,09:41:03.410,01-Dec-2019,09:41:05.461,01-Dec-2019,09:41:07.508,01-Dec-2019,09:41:09.555,01-Dec-2019,09:45:00.977,01-Dec-2019,09:43:55.441,,,,,,,191201080000_154,0,50.072,181.212,1.084,0.00073064,1.1135e-05,,,0.0001131,1.6624e-05,,,22.664,31.007,-104.206,191201080000_154,29
894,0,01-Dec-2019,09:41:36.180,1259660547.499,114.45812,242435658.806,62563,0,22.798,-151.55099,42.579,0.631161,31.84986,-104.33315,3429.482,35.962,0.3694,3391.860,32.33899,-104.35548,3393.602,264.78,0.042,226.073,0.757,0.0275,0.001,,,0.0258,0.0018,,,445.962,,,,,0,9,0,1,9,1,9,2,10,1259660543.403,1259660545.451,1259660547.499,1259660549.547,1259660551.595,1259660756.393,1259660758.441,,,,01-Dec-2019,09:41:32.082,01-Dec-2019,09:41:34.133,01-Dec-2019,09:41:36.180,01-Dec-2019,09:41:38.227,01-Dec-2019,09:41:40.273,01-Dec-2019,09:45:05.074,01-Dec-2019,09:45:07.121,,,,,,,191201080000_155,0,50.072,181.655,0.84,0.0012306,4.2376e-05,,,0.00020386,0.0001187,,,23.002,32.696,-104.471,191201080000_155,29
895,0,01-Dec-2019,09:42:06.898,1259660578.219,114.45829,242435610.64,62563,0,22.798,-151.67558,42.4958,0.630788,33.49286,-104.59174,3429.922,37.002,0.3708,3391.360,34.01999,-104.60648,3393.068,262.785,0.032,244.216,1.777,0.0192,0.001,,,0.0367,0.0024,,,534.2675,50.4966,30.0,29.4976,1.4969,0,0,0,0,9,1,9,2,10,1259660574.123,1259660576.171,1259660578.219,1259660580.267,1259660582.315,1259660787.113,1259660789.161,,,,01-Dec-2019,09:42:02.805,01-Dec-2019,09:42:04.852,01-Dec-2019,09:42:06.898,01-Dec-2019,09:42:08.945,01-Dec-2019,09:42:10.996,01-Dec-2019,09:45:35.793,01-Dec-2019,09:45:37.844,,,,,,,191201080000_156,0,50.072,179.431,0.861,0.00072381,1.4937e-05,,,0.0046744,0.0010573,,,25.118,34.298,-104.727,191201080000_156,29
896,0,01-Dec-2019,09:42:37.617,1259660608.938,114.45845,242435564.004,62563,0,22.798,-151.8004,42.4648,0.630403,35.13485,-104.85534,3430.388,36.588,0.3722,3390.860,35.64199,-104.85398,3393.422,263.183,0.032,228.778,2.624,0.0231,0.001,,,0.0406,0.001,,,441.5118,38.5394,26.0,36.1884,0.7009,0,0,0,0,9,1,9,2,10,1259660604.842,1259660606.890,1259660608.938,1259660610.986,1259660613.034,1259660817.833,1259660819.881,,,,01-Dec-2019,09:42:33.523,01-Dec-2019,09:42:35.570,01-Dec-2019,09:42:37.617,01-Dec-2019,09:42:39.668,01-Dec-2019,09:42:41.715,01-Dec-2019,09:46:06.516,01-Dec-2019,09:46:08.562,,,,,,,191201080000_157,0,50.072,176.801,0.171,0.00023752,4.7431e-05,,,0.0068934,0.0005668,,,23.048,36.038,-105.012,191201080000_157,29
897,0,01-Dec-2019,09:43:08.340,1259660639.658,114.45861,242435515.838,62563,0,22.798,-151.92479,42.4804,0.629948,36.87484,-105.14354,3428.555,34.215,0.372,3390.360,37.32198,-105.11549,3394.253,265.992,0.083,,,0.0498,0.0013,,,0.0097,0.001,,,445.5005,44.2887,19.0,72.3811,0.6974,0,0,1,1,9,1,9,3,10,1259660635.562,1259660637.610,1259660639.658,1259660641.706,1259660643.754,1259660848.553,1259660850.601,,,,01-Dec-2019,09:43:04.242,01-Dec-2019,09:43:06.289,01-Dec-2019,09:43:08.340,01-Dec-2019,09:43:10.387,01-Dec-2019,09:43:12.434,01-Dec-2019,09:46:37.234,01-Dec-2019,09:46:39.281,,,,,,,191201080000_158,0,50.072,176.719,0.231,0.00031117,1.1456e-05,,,0.00035949,7.9453e-05,,,22.455,37.693,-105.291,191201080000_158,29
898,0,01-Dec-2019,09:43:39.059,1259660670.378,114.45878,242435467.671,62563,0,22.798,-152.04939,42.554,0.629524,38.51484,-105.42072,3429.038,34.958,0.3716,3389.860,38.99998,-105.38248,3394.276,269.037,0.358,,,,,,,,,,,,,23.0,40.5255,1.6155,0,0,1,5,9,5,9,3,10,1259660666.282,1259660668.330,1259660670.378,1259660672.426,1259660674.474,1259660879.273,1259660881.321,,,,01-Dec-2019,09:43:34.961,01-Dec-2019,09:43:37.012,01-Dec-2019,09:43:39.059,01-Dec-2019,09:43:41.105,01-Dec-2019,09:43:43.152,01-Dec-2019,09:47:07.953,01-Dec-2019,09:47:10.000,,,,,,,191201080000_159,0,50.072,188.641,1.022,0.0016032,0.00010564,,,0.00050921,0.00017759,,,20.949,39.42,-105.59,191201080000_159,29
899,0,01-Dec-2019,09:44:09.777,1259660701.098,114.45894,242435419.504,62563,0,22.798,-152.17398,42.6822,0.629028,40.25482,-105.72373,3427.169,33.669,0.3734,3389.300,40.61948,-105.64698,3393.762,,,,,,,,,,,,,,,22.0,49.625,1.6001,0,0,2,5,9,5,9,9,10,1259660697.002,1259660699.050,1259660701.098,1259660703.146,1259660705.194,1259660909.993,1259660912.041,,,,01-Dec-2019,09:44:05.684,01-Dec-2019,09:44:07.730,01-Dec-2019,09:44:09.777,01-Dec-2019,09:44:11.824,01-Dec-2019,09:44:13.875,01-Dec-2019,09:47:38.672,01-Dec-2019,09:47:40.723,,,,,,,191201080000_160,0,50.072,176.626,0.289,0.00075511,4.4784e-05,,,0.0023249,0.00057207,,,21.913,41.063,-105.881,191201080000_160,29
900,0,01-Dec-2019,09:46:22.898,1259660834.217,114.45965,242435212.82,62563,0,22.798,-152.71379,43.8506,0.626692,47.55837,-107.10449,3424.458,37.818,0.3768,3386.680,47.19748,-106.80148,3388.609,,,,,,,,,,,,,,,,,,0,9,2,5,9,5,9,9,10,1259660830.121,1259660832.169,1259660834.217,1259660836.265,1259660838.313,1259661034.920,1259661032.872,,,,01-Dec-2019,09:46:18.801,01-Dec-2019,09:46:20.848,01-Dec-2019,09:46:22.898,01-Dec-2019,09:46:24.945,01-Dec-2019,09:46:26.992,01-Dec-2019,09:49:43.602,01-Dec-2019,09:49:41.551,,,,,,,191201080000_161,0,50.072,,,,,,,,,,,21.416,48.483,-107.323,191201080000_161,29
901,0,01-Dec-2019,09:46:53.617,1259660864.937,114.45981,242435166.183,62563,0,22.798,-152.83839,44.2468,0.626094,49.19636,-107.44468,3424.916,39.896,0.3768,3386.080,49.25135,-107.20397,3385.896,,,,,,,,,,,,,,,23.0,52.1015,0.6378,0,0,2,4,9,4,9,9,10,1259660860.841,1259660862.889,1259660864.937,1259660866.985,1259660869.033,1259661057.448,1259661086.119,,,,01-Dec-2019,09:46:49.520,01-Dec-2019,09:46:51.570,01-Dec-2019,09:46:53.617,01-Dec-2019,09:46:55.664,01-Dec-2019,09:46:57.715,01-Dec-2019,09:50:06.129,01-Dec-2019,09:50:34.801,,,,,,,191201080000_162,0,50.072,176.563,0.543,0.0026036,0.00044572,,,0.0053987,0.0018372,,,23.363,50.168,-107.686,191201080000_162,29
902,0,01-Dec-2019,09:47:24.336,1259660895.657,114.45998,242435118.015,62563,0,22.798,-152.96298,44.7102,0.625385,50.93234,-107.82446,3423.023,38.843,0.3788,3385.480,51.70146,-107.72098,3384.247,,,,,,,,,,,,,,,23.0,52.4887,1.3107,0,0,4,5,9,4,9,9,10,1259660891.561,1259660893.609,1259660895.657,1259660897.705,1259660899.753,1259661116.839,1259661118.887,,,,01-Dec-2019,09:47:20.242,01-Dec-2019,09:47:22.289,01-Dec-2019,09:47:24.336,01-Dec-2019,09:47:26.387,01-Dec-2019,09:47:28.434,01-Dec-2019,09:51:05.520,01-Dec-2019,09:51:07.566,,,,,,,191201080000_163,0,50.072,,,,,,,,,,,23.441,51.884,-108.075,191201080000_163,29
903,0,01-Dec-2019,09:47:55.059,1259660926.376,114.46014,242435069.847,62563,0,22.798,-153.0876,45.1956,0.624687,52.56653,-108.20026,3423.528,40.208,0.3786,3384.920,53.36847,-108.09598,3383.349,,,,,,,,,,,,,,,24.0,52.2339,1.6157,0,0,2,5,9,5,9,9,10,1259660922.280,1259660924.328,1259660926.376,1259660928.424,1259660930.472,1259661147.559,1259661149.607,,,,01-Dec-2019,09:47:50.961,01-Dec-2019,09:47:53.008,01-Dec-2019,09:47:55.059,01-Dec-2019,09:47:57.105,01-Dec-2019,09:47:59.152,01-Dec-2019,09:51:36.238,01-Dec-2019,09:51:38.285,,,,,,,191201080000_164,0,50.072,181.697,0.546,0.00022365,1.3945e-06,,,1.001e-09,1.0787e-06,,,24.398,53.53,-108.469,191201080000_164,29
904,0,01-Dec-2019,09:48:25.777,1259660957.096,114.46031,242435021.679,62563,0,22.798,-153.21239,45.7254,0.623945,54.20071,-108.59206,3424.014,41.574,0.3782,3384.400,54.19371,-108.28906,3382.922,257.858,0.033,228.01,0.638,0.041,0.001,,,0.0043,0.001,,,610.6567,52.6031,25.0,53.8689,0.3228,0,0,0,1,9,1,9,2,10,1259660953.000,1259660955.048,1259660957.096,1259660959.144,1259660961.192,1259661178.279,1259661149.607,,,,01-Dec-2019,09:48:21.680,01-Dec-2019,09:48:23.730,01-Dec-2019,09:48:25.777,01-Dec-2019,09:48:27.824,01-Dec-2019,09:48:29.871,01-Dec-2019,09:52:06.961,01-Dec-2019,09:51:38.285,,,,,,,191201080000_165,0,50.072,178.155,0.954,1.5242e-05,3.1154e-06,,,7.8567e-08,1.367e-06,,,25.676,55.143,-108.871,191201080000_165,29
905,0,01-Dec-2019,09:48:56.496,1259660987.816,114.46047,242434975.041,62563,0,22.798,-153.33659,46.3284,0.623048,55.9431,-109.03944,3421.896,40.296,0.3792,3383.840,56.63546,-108.88596,3381.692,255.324,0.032,219.869,1.006,0.0259,0.001,,,0.0058,0.001,,,617.0573,55.2773,24.0,61.0795,0.5127,0,0,0,1,9,1,9,2,10,1259660983.720,1259660985.768,1259660987.816,1259660989.864,1259660991.912,1259661208.999,1259661211.047,,,,01-Dec-2019,09:48:52.398,01-Dec-2019,09:48:54.449,01-Dec-2019,09:48:56.496,01-Dec-2019,09:48:58.543,01-Dec-2019,09:49:00.594,01-Dec-2019,09:52:37.680,01-Dec-2019,09:52:39.727,,,,,,,191201080000_166,0,50.072,178.318,0.5,2.9843e-06,3.0578e-06,,,2.2874e-08,1.0941e-06,,,25.854,56.832,-109.321,191201080000_166,29
906,0,01-Dec-2019,09:49:27.215,1259661018.536,114.46063,242434926.873,62563,0,22.798,-153.4614,46.9436,0.622179,57.57807,-109.47702,3422.328,41.508,0.3826,3383.300,58.29245,-109.35996,3380.906,253.765,0.033,229.693,0.623,0.0236,0.001,,,0.0073,0.001,,,682.9623,58.7865,25.0,60.6249,0.6507,0,0,0,1,9,1,9,2,10,1259661014.440,1259661016.488,1259661018.536,1259661020.584,1259661022.632,1259661239.718,1259661241.766,,,,01-Dec-2019,09:49:23.121,01-Dec-2019,09:49:25.168,01-Dec-2019,09:49:27.215,01-Dec-2019,09:49:29.266,01-Dec-2019,09:49:31.312,01-Dec-2019,09:53:08.398,01-Dec-2019,09:53:10.445,,,,,,,191201080000_167,0,50.072,173.954,0.547,8.2693e-06,2.4742e-06,,,7.9662e-05,2.5096e-05,,,26.744,58.471,-109.78,191201080000_167,29
907,0,01-Dec-2019,09:50:20.465,1259661071.784,114.46092,242434844.503,62563,0,22.798,-153.6774,48.1206,0.620306,60.50023,-110.36715,3420.826,41.386,0.442,3382.440,59.88845,-109.87597,3380.109,253.978,0.035,,,0.0222,0.001,,,0.0054,0.001,,,707.6749,61.3392,24.0,71.2689,1.1994,0,0,1,1,9,1,9,3,10,1259661067.688,1259661069.736,1259661071.784,1259661073.831,1259661075.879,1259661272.486,1259661270.438,,,,01-Dec-2019,09:50:16.367,01-Dec-2019,09:50:18.414,01-Dec-2019,09:50:20.465,01-Dec-2019,09:50:22.512,01-Dec-2019,09:50:24.559,01-Dec-2019,09:53:41.168,01-Dec-2019,09:53:39.117,,,,,,,191201080000_168,0,50.072,173.198,0.363,3.5421e-06,5.3717e-06,,,0.00010465,3.1461e-05,,,27.222,61.325,-110.689,191201080000_168,29
908,0,01-Dec-2019,09:50:51.184,1259661102.503,114.46108,242434796.334,62563,0,22.798,-153.80199,48.8214,0.619089,62.12421,-110.93011,3421.348,42.608,0.5224,3381.960,61.53845,-110.45996,3379.322,256.498,0.032,223.872,0.44,0.0256,0.001,,,0.0,0.001,,,718.7824,63.3038,26.0,56.0089,0.4444,0,0,0,1,9,1,9,2,10,1259661098.407,1259661100.455,1259661102.503,1259661104.551,1259661106.599,1259661303.206,1259661301.158,,,,01-Dec-2019,09:50:47.090,01-Dec-2019,09:50:49.137,01-Dec-2019,09:50:51.184,01-Dec-2019,09:50:53.230,01-Dec-2019,09:50:55.281,01-Dec-2019,09:54:11.887,01-Dec-2019,09:54:09.840,,,,,,,191201080000_169,0,50.072,172.254,0.509,4.8057e-07,1.0202e-06,,,2.8576e-08,4.7711e-06,,,27.003,63.0,-111.304,191201080000_169,29
909,0,01-Dec-2019,09:51:21.902,1259661133.223,114.46125,242434748.166,62563,0,22.798,-153.92639,49.6008,0.617625,63.84919,-111.58125,3419.403,41.323,0.6072,3381.500,63.19045,-111.06146,3378.652,253.475,0.038,,,0.017,0.001,,,0.0,0.001,,,767.1497,65.0639,24.0,75.7773,0.3689,0,0,1,1,9,1,9,3,10,1259661129.127,1259661131.175,1259661133.223,1259661135.271,1259661137.319,1259661333.926,1259661331.878,,,,01-Dec-2019,09:51:17.809,01-Dec-2019,09:51:19.855,01-Dec-2019,09:51:21.902,01-Dec-2019,09:51:23.949,01-Dec-2019,09:51:26.000,01-Dec-2019,09:54:42.605,01-Dec-2019,09:54:40.559,,,,,,,191201080000_170,0,50.072,165.832,0.548,1e-09,1.0361e-06,,,,,,,27.63,64.633,-111.951,191201080000_170,29
